CustomerID,OrderCount,LogOrderCount,Cluster_3
12513,35,3.58351893845611,1
12514,51,3.9512437185814275,1
12515,16,2.833213344056216,0
12516,26,3.295836866004329,1
12517,279,5.634789603169249,2
12518,124,4.8283137373023015,2
12519,17,2.8903717578961645,0
12520,152,5.030437921392435,2
12521,38,3.6635616461296463,1
12522,12,2.5649493574615367,0
12523,106,4.672828834461906,2
12524,144,4.976733742420574,2
12526,71,4.276666119016055,1
12527,18,2.9444389791664403,0
12528,92,4.532599493153256,2
12530,66,4.204692619390966,1
12531,17,2.8903717578961645,0
12532,16,2.833213344056216,0
12534,63,4.1588830833596715,1
12535,34,3.5553480614894135,1
12536,261,5.568344503761097,2
12538,21,3.091042453358316,1
12539,273,5.6131281063880705,2
12540,478,6.171700597410915,2
12541,52,3.970291913552122,1
12544,19,2.995732273553991,1
12545,50,3.9318256327243257,1
12546,69,4.248495242049359,1
12547,8,2.1972245773362196,0
12548,5,1.791759469228055,0
12550,57,4.060443010546419,1
12551,10,2.3978952727983707,0
12552,20,3.044522437723423,1
12553,191,5.2574953720277815,2
12556,119,4.787491742782046,2
12557,33,3.5263605246161616,1
12558,11,2.4849066497880004,0
12559,21,3.091042453358316,1
12560,105,4.663439094112067,2
12561,16,2.833213344056216,0
12562,168,5.1298987149230735,2
12564,21,3.091042453358316,1
12565,9,2.302585092994046,0
12566,19,2.995732273553991,1
12567,446,6.102558594613569,2
12569,188,5.241747015059643,2
12571,34,3.5553480614894135,1
12572,60,4.110873864173311,1
12573,28,3.367295829986474,1
12574,11,2.4849066497880004,0
12576,88,4.48863636973214,2
12577,146,4.990432586778736,2
12578,114,4.74493212836325,2
12579,29,3.4011973816621555,1
12580,24,3.2188758248682006,1
12581,15,2.772588722239781,0
12582,22,3.1354942159291497,1
12583,247,5.5134287461649825,2
12584,96,4.574710978503383,2
12585,87,4.477336814478207,2
12586,11,2.4849066497880004,0
12587,4,1.6094379124341003,0
12588,10,2.3978952727983707,0
12589,35,3.58351893845611,1
12590,68,4.23410650459726,1
12591,26,3.295836866004329,1
12592,18,2.9444389791664403,0
12593,21,3.091042453358316,1
12594,118,4.77912349311153,2
12596,27,3.332204510175204,1
12597,206,5.332718793265369,2
12598,132,4.890349128221754,2
12599,62,4.143134726391533,1
12600,64,4.174387269895637,1
12601,28,3.367295829986474,1
12602,12,2.5649493574615367,0
12603,2,1.0986122886681098,0
12604,16,2.833213344056216,0
12607,101,4.624972813284271,2
12609,60,4.110873864173311,1
12610,106,4.672828834461906,2
12611,65,4.189654742026425,1
12612,19,2.995732273553991,1
12613,153,5.0369526024136295,2
12614,20,3.044522437723423,1
12615,105,4.663439094112067,2
12616,32,3.4965075614664802,1
12617,41,3.7376696182833684,1
12618,11,2.4849066497880004,0
12619,90,4.51085950651685,2
12620,92,4.532599493153256,2
12621,467,6.148468295917647,2
12622,11,2.4849066497880004,0
12623,18,2.9444389791664403,0
12624,38,3.6635616461296463,1
12625,86,4.465908118654584,2
12626,294,5.68697535633982,2
12627,230,5.442417710521793,2
12628,41,3.7376696182833684,1
12630,64,4.174387269895637,1
12631,31,3.4657359027997265,1
12633,101,4.624972813284271,2
12635,101,4.624972813284271,2
12637,382,5.948034989180646,2
12638,39,3.6888794541139363,1
12639,22,3.1354942159291497,1
12640,53,3.9889840465642745,1
12641,10,2.3978952727983707,0
12642,47,3.871201010907891,1
12643,24,3.2188758248682006,1
12644,31,3.4657359027997265,1
12645,73,4.30406509320417,1
12646,45,3.828641396489095,1
12647,121,4.804021044733257,2
12648,21,3.091042453358316,1
12649,31,3.4657359027997265,1
12650,20,3.044522437723423,1
12651,9,2.302585092994046,0
12652,48,3.8918202981106265,1
12653,43,3.784189633918261,1
12654,38,3.6635616461296463,1
12656,126,4.844187086458591,2
12657,47,3.871201010907891,1
12658,36,3.6109179126442243,1
12659,5,1.791759469228055,0
12660,13,2.6390573296152584,0
12662,230,5.442417710521793,2
12664,37,3.6375861597263857,1
12665,3,1.3862943611198906,0
12667,33,3.5263605246161616,1
12668,161,5.087596335232384,2
12669,101,4.624972813284271,2
12670,92,4.532599493153256,2
12672,10,2.3978952727983707,0
12673,42,3.7612001156935624,1
12674,83,4.430816798843313,1
12676,45,3.828641396489095,1
12678,165,5.111987788356544,2
12679,48,3.8918202981106265,1
12680,52,3.970291913552122,1
12681,638,6.459904454377535,2
12682,524,6.263398262591624,2
12683,344,5.84354441703136,2
12684,105,4.663439094112067,2
12685,157,5.062595033026967,2
12686,7,2.0794415416798357,0
12688,171,5.147494476813453,2
12689,72,4.290459441148391,1
12690,16,2.833213344056216,0
12691,32,3.4965075614664802,1
12693,39,3.6888794541139363,1
12694,37,3.6375861597263857,1
12695,27,3.332204510175204,1
12697,41,3.7376696182833684,1
12700,268,5.594711379601839,2
12701,53,3.9889840465642745,1
12702,12,2.5649493574615367,0
12703,21,3.091042453358316,1
12704,88,4.48863636973214,2
12705,334,5.814130531825066,2
12707,33,3.5263605246161616,1
12708,157,5.062595033026967,2
12709,207,5.337538079701318,2
12710,77,4.356708826689592,1
12712,133,4.897839799950911,2
12713,38,3.6635616461296463,1
12714,259,5.560681631015528,2
12715,20,3.044522437723423,1
12716,69,4.248495242049359,1
12717,55,4.02535169073515,1
12718,19,2.995732273553991,1
12719,39,3.6888794541139363,1
12720,354,5.872117789475416,2
12721,161,5.087596335232384,2
12722,53,3.9889840465642745,1
12723,69,4.248495242049359,1
12724,53,3.9889840465642745,1
12725,24,3.2188758248682006,1
12726,124,4.8283137373023015,2
12727,139,4.941642422609304,2
12728,46,3.8501476017100584,1
12729,26,3.295836866004329,1
12731,274,5.616771097666572,2
12732,12,2.5649493574615367,0
12733,22,3.1354942159291497,1
12734,4,1.6094379124341003,0
12735,43,3.784189633918261,1
12736,4,1.6094379124341003,0
12738,11,2.4849066497880004,0
12739,38,3.6635616461296463,1
12740,27,3.332204510175204,1
12743,131,4.882801922586371,2
12744,222,5.407171771460119,2
12747,103,4.6443908991413725,2
12748,4412,8.392310009269547,2
12749,199,5.298317366548036,2
12750,15,2.772588722239781,0
12752,53,3.9889840465642745,1
12753,197,5.288267030694535,2
12754,63,4.1588830833596715,1
12755,4,1.6094379124341003,0
12756,4,1.6094379124341003,0
12757,364,5.8998973535824915,2
12758,97,4.584967478670572,2
12759,95,4.564348191467836,2
12762,69,4.248495242049359,1
12763,18,2.9444389791664403,0
12764,45,3.828641396489095,1
12766,310,5.739792912179234,2
12769,32,3.4965075614664802,1
12770,12,2.5649493574615367,0
12772,55,4.02535169073515,1
12775,66,4.204692619390966,1
12778,50,3.9318256327243257,1
12779,149,5.0106352940962555,2
12781,25,3.258096538021482,1
12782,103,4.6443908991413725,2
12783,84,4.442651256490317,1
12784,57,4.060443010546419,1
12785,14,2.70805020110221,0
12787,20,3.044522437723423,1
12789,4,1.6094379124341003,0
12790,21,3.091042453358316,1
12791,2,1.0986122886681098,0
12792,25,3.258096538021482,1
12793,24,3.2188758248682006,1
12794,45,3.828641396489095,1
12795,14,2.70805020110221,0
12797,13,2.6390573296152584,0
12798,8,2.1972245773362196,0
12802,25,3.258096538021482,1
12808,28,3.367295829986474,1
12809,25,3.258096538021482,1
12811,31,3.4657359027997265,1
12812,15,2.772588722239781,0
12814,2,1.0986122886681098,0
12815,47,3.871201010907891,1
12816,29,3.4011973816621555,1
12817,4,1.6094379124341003,0
12818,14,2.70805020110221,0
12820,59,4.0943445622221,1
12821,6,1.9459101490553132,0
12822,46,3.8501476017100584,1
12823,5,1.791759469228055,0
12824,25,3.258096538021482,1
12826,91,4.5217885770490405,2
12827,25,3.258096538021482,1
12828,56,4.04305126783455,1
12829,11,2.4849066497880004,0
12830,38,3.6635616461296463,1
12831,9,2.302585092994046,0
12832,27,3.332204510175204,1
12833,24,3.2188758248682006,1
12834,18,2.9444389791664403,0
12836,174,5.1647859739235145,2
12837,12,2.5649493574615367,0
12838,120,4.795790545596741,2
12839,314,5.752572638825633,2
12840,113,4.736198448394496,2
12841,414,6.028278520230698,2
12842,34,3.5553480614894135,1
12843,103,4.6443908991413725,2
12844,52,3.970291913552122,1
12845,27,3.332204510175204,1
12847,84,4.442651256490317,1
12849,48,3.8918202981106265,1
12851,47,3.871201010907891,1
12852,17,2.8903717578961645,0
12853,78,4.3694478524670215,1
12854,109,4.700480365792417,2
12855,3,1.3862943611198906,0
12856,311,5.7430031878094825,2
12857,46,3.8501476017100584,1
12863,5,1.791759469228055,0
12864,3,1.3862943611198906,0
12865,95,4.564348191467836,2
12866,26,3.295836866004329,1
12867,534,6.282266746896006,2
12868,107,4.68213122712422,2
12871,11,2.4849066497880004,0
12872,66,4.204692619390966,1
12873,4,1.6094379124341003,0
12875,2,1.0986122886681098,0
12876,85,4.454347296253507,2
12877,154,5.043425116919247,2
12878,47,3.871201010907891,1
12879,10,2.3978952727983707,0
12881,7,2.0794415416798357,0
12882,13,2.6390573296152584,0
12883,42,3.7612001156935624,1
12884,7,2.0794415416798357,0
12885,71,4.276666119016055,1
12886,82,4.418840607796598,1
12888,5,1.791759469228055,0
12890,79,4.382026634673881,1
12891,3,1.3862943611198906,0
12893,31,3.4657359027997265,1
12895,22,3.1354942159291497,1
12897,4,1.6094379124341003,0
12901,116,4.762173934797756,2
12902,10,2.3978952727983707,0
12904,71,4.276666119016055,1
12906,63,4.1588830833596715,1
12908,2,1.0986122886681098,0
12909,91,4.5217885770490405,2
12910,75,4.330733340286331,1
12912,24,3.2188758248682006,1
12913,50,3.9318256327243257,1
12915,22,3.1354942159291497,1
12916,103,4.6443908991413725,2
12917,2,1.0986122886681098,0
12919,50,3.9318256327243257,1
12920,27,3.332204510175204,1
12921,720,6.580639137284949,2
12922,28,3.367295829986474,1
12923,28,3.367295829986474,1
12924,30,3.4339872044851463,1
12925,45,3.828641396489095,1
12928,84,4.442651256490317,1
12929,8,2.1972245773362196,0
12930,25,3.258096538021482,1
12931,82,4.418840607796598,1
12933,106,4.672828834461906,2
12935,129,4.867534450455582,2
12936,62,4.143134726391533,1
12937,120,4.795790545596741,2
12938,9,2.302585092994046,0
12939,47,3.871201010907891,1
12940,96,4.574710978503383,2
12942,70,4.2626798770413155,1
12944,30,3.4339872044851463,1
12945,23,3.1780538303479458,1
12947,97,4.584967478670572,2
12948,116,4.762173934797756,2
12949,215,5.375278407684165,2
12950,23,3.1780538303479458,1
12951,63,4.1588830833596715,1
12952,79,4.382026634673881,1
12953,17,2.8903717578961645,0
12955,180,5.198497031265826,2
12956,19,2.995732273553991,1
12957,238,5.476463551931511,2
12962,16,2.833213344056216,0
12963,95,4.564348191467836,2
12965,108,4.6913478822291435,2
12966,10,2.3978952727983707,0
12967,19,2.995732273553991,1
12968,5,1.791759469228055,0
12970,129,4.867534450455582,2
12971,305,5.723585101952381,2
12974,8,2.1972245773362196,0
12976,22,3.1354942159291497,1
12977,9,2.302585092994046,0
12980,20,3.044522437723423,1
12981,20,3.044522437723423,1
12982,28,3.367295829986474,1
12984,4,1.6094379124341003,0
12985,76,4.343805421853684,1
12987,28,3.367295829986474,1
12988,83,4.430816798843313,1
12989,64,4.174387269895637,1
12990,13,2.6390573296152584,0
12991,31,3.4657359027997265,1
12993,27,3.332204510175204,1
12994,61,4.127134385045092,1
12995,3,1.3862943611198906,0
12997,59,4.0943445622221,1
12999,28,3.367295829986474,1
13000,31,3.4657359027997265,1
13001,337,5.823045895483019,2
13002,7,2.0794415416798357,0
13003,6,1.9459101490553132,0
13004,404,6.003887067106539,2
13005,26,3.295836866004329,1
13006,4,1.6094379124341003,0
13008,14,2.70805020110221,0
13011,3,1.3862943611198906,0
13012,88,4.48863636973214,2
13013,219,5.393627546352362,2
13014,109,4.700480365792417,2
13015,175,5.170483995038151,2
13016,47,3.871201010907891,1
13017,1,0.6931471805599453,0
13018,458,6.129050210060545,2
13021,131,4.882801922586371,2
13023,40,3.713572066704308,1
13026,40,3.713572066704308,1
13027,26,3.295836866004329,1
13028,45,3.828641396489095,1
13029,10,2.3978952727983707,0
13030,92,4.532599493153256,2
13032,71,4.276666119016055,1
13033,11,2.4849066497880004,0
13034,37,3.6375861597263857,1
13035,27,3.332204510175204,1
13037,48,3.8918202981106265,1
13038,28,3.367295829986474,1
13040,43,3.784189633918261,1
13043,13,2.6390573296152584,0
13044,33,3.5263605246161616,1
13045,18,2.9444389791664403,0
13046,35,3.58351893845611,1
13047,172,5.153291594497779,2
13048,135,4.912654885736052,2
13049,14,2.70805020110221,0
13050,403,6.0014148779611505,2
13052,18,2.9444389791664403,0
13055,76,4.343805421853684,1
13058,8,2.1972245773362196,0
13059,8,2.1972245773362196,0
13060,15,2.772588722239781,0
13061,10,2.3978952727983707,0
13062,11,2.4849066497880004,0
13064,68,4.23410650459726,1
13065,14,2.70805020110221,0
13066,48,3.8918202981106265,1
13067,15,2.772588722239781,0
13068,2,1.0986122886681098,0
13069,424,6.052089168924417,2
13070,9,2.302585092994046,0
13072,7,2.0794415416798357,0
13075,22,3.1354942159291497,1
13077,111,4.718498871295094,2
13078,358,5.883322388488279,2
13079,6,1.9459101490553132,0
13080,6,1.9459101490553132,0
13081,1024,6.932447891572509,2
13082,73,4.30406509320417,1
13083,18,2.9444389791664403,0
13085,22,3.1354942159291497,1
13089,1814,7.503840746698951,2
13090,155,5.049856007249537,2
13091,21,3.091042453358316,1
13092,25,3.258096538021482,1
13093,159,5.075173815233827,2
13094,24,3.2188758248682006,1
13095,6,1.9459101490553132,0
13097,421,6.045005314036012,2
13098,572,6.35088571671474,2
13099,1,0.6931471805599453,0
13101,8,2.1972245773362196,0
13102,304,5.720311776607412,2
13103,8,2.1972245773362196,0
13104,20,3.044522437723423,1
13106,1,0.6931471805599453,0
13107,58,4.07753744390572,1
13108,10,2.3978952727983707,0
13109,47,3.871201010907891,1
13110,145,4.983606621708336,2
13113,200,5.303304908059076,2
13115,120,4.795790545596741,2
13116,30,3.4339872044851463,1
13117,76,4.343805421853684,1
13118,79,4.382026634673881,1
13120,1,0.6931471805599453,0
13121,50,3.9318256327243257,1
13122,55,4.02535169073515,1
13124,222,5.407171771460119,2
13126,140,4.948759890378168,2
13127,15,2.772588722239781,0
13130,2,1.0986122886681098,0
13131,44,3.8066624897703196,1
13132,3,1.3862943611198906,0
13133,7,2.0794415416798357,0
13134,98,4.59511985013459,2
13135,1,0.6931471805599453,0
13136,127,4.852030263919617,2
13137,687,6.5337888379333435,2
13138,63,4.1588830833596715,1
13139,170,5.14166355650266,2
13140,45,3.828641396489095,1
13141,135,4.912654885736052,2
13142,23,3.1780538303479458,1
13144,3,1.3862943611198906,0
13145,6,1.9459101490553132,0
13146,17,2.8903717578961645,0
13147,4,1.6094379124341003,0
13148,312,5.746203190540153,2
13149,86,4.465908118654584,2
13151,74,4.31748811353631,1
13153,15,2.772588722239781,0
13155,85,4.454347296253507,2
13157,87,4.477336814478207,2
13158,79,4.382026634673881,1
13159,120,4.795790545596741,2
13160,4,1.6094379124341003,0
13161,8,2.1972245773362196,0
13162,79,4.382026634673881,1
13165,42,3.7612001156935624,1
13166,41,3.7376696182833684,1
13167,65,4.189654742026425,1
13168,126,4.844187086458591,2
13169,13,2.6390573296152584,0
13170,30,3.4339872044851463,1
13171,46,3.8501476017100584,1
13173,43,3.784189633918261,1
13174,293,5.683579767338681,2
13176,67,4.219507705176107,1
13177,17,2.8903717578961645,0
13178,265,5.583496308781699,2
13182,11,2.4849066497880004,0
13183,94,4.553876891600541,2
13184,179,5.19295685089021,2
13185,1,0.6931471805599453,0
13186,79,4.382026634673881,1
13187,37,3.6375861597263857,1
13188,2,1.0986122886681098,0
13189,29,3.4011973816621555,1
13192,63,4.1588830833596715,1
13193,25,3.258096538021482,1
13194,3,1.3862943611198906,0
13196,110,4.709530201312334,2
13198,226,5.424950017481403,2
13199,119,4.787491742782046,2
13200,46,3.8501476017100584,1
13203,57,4.060443010546419,1
13207,8,2.1972245773362196,0
13208,148,5.003946305945459,2
13209,321,5.7745515455444085,2
13210,22,3.1354942159291497,1
13211,55,4.02535169073515,1
13212,141,4.955827057601261,2
13213,90,4.51085950651685,2
13216,5,1.791759469228055,0
13217,4,1.6094379124341003,0
13218,5,1.791759469228055,0
13220,21,3.091042453358316,1
13221,66,4.204692619390966,1
13223,5,1.791759469228055,0
13224,108,4.6913478822291435,2
13225,32,3.4965075614664802,1
13226,16,2.833213344056216,0
13227,9,2.302585092994046,0
13228,2,1.0986122886681098,0
13229,10,2.3978952727983707,0
13230,587,6.376726947898627,2
13232,202,5.313205979041787,2
13233,43,3.784189633918261,1
13235,58,4.07753744390572,1
13236,36,3.6109179126442243,1
13238,31,3.4657359027997265,1
13239,21,3.091042453358316,1
13240,67,4.219507705176107,1
13242,13,2.6390573296152584,0
13243,57,4.060443010546419,1
13244,27,3.332204510175204,1
13245,16,2.833213344056216,0
13246,136,4.919980925828125,2
13247,25,3.258096538021482,1
13248,26,3.295836866004329,1
13249,23,3.1780538303479458,1
13253,36,3.6109179126442243,1
13255,13,2.6390573296152584,0
13258,36,3.6109179126442243,1
13259,81,4.406719247264253,1
13260,8,2.1972245773362196,0
13261,9,2.302585092994046,0
13262,11,2.4849066497880004,0
13263,1667,7.419380582918692,2
13265,90,4.51085950651685,2
13266,187,5.236441962829949,2
13267,211,5.356586274672012,2
13268,433,6.073044534100405,2
13269,315,5.755742213586912,2
13270,1,0.6931471805599453,0
13271,87,4.477336814478207,2
13272,15,2.772588722239781,0
13273,16,2.833213344056216,0
13276,30,3.4339872044851463,1
13277,8,2.1972245773362196,0
13278,46,3.8501476017100584,1
13279,9,2.302585092994046,0
13280,82,4.418840607796598,1
13282,37,3.6375861597263857,1
13283,7,2.0794415416798357,0
13284,13,2.6390573296152584,0
13285,187,5.236441962829949,2
13291,42,3.7612001156935624,1
13292,31,3.4657359027997265,1
13294,54,4.007333185232471,1
13295,10,2.3978952727983707,0
13296,5,1.791759469228055,0
13297,59,4.0943445622221,1
13298,2,1.0986122886681098,0
13299,5,1.791759469228055,0
13300,20,3.044522437723423,1
13301,81,4.406719247264253,1
13302,1,0.6931471805599453,0
13304,21,3.091042453358316,1
13305,81,4.406719247264253,1
13307,1,0.6931471805599453,0
13308,54,4.007333185232471,1
13309,107,4.68213122712422,2
13310,72,4.290459441148391,1
13311,26,3.295836866004329,1
13313,78,4.3694478524670215,1
13314,62,4.143134726391533,1
13316,86,4.465908118654584,2
13317,124,4.8283137373023015,2
13318,20,3.044522437723423,1
13319,476,6.1675164908883415,2
13320,105,4.663439094112067,2
13321,11,2.4849066497880004,0
13322,25,3.258096538021482,1
13323,21,3.091042453358316,1
13324,75,4.330733340286331,1
13325,12,2.5649493574615367,0
13327,108,4.6913478822291435,2
13328,17,2.8903717578961645,0
13329,17,2.8903717578961645,0
13330,53,3.9889840465642745,1
13332,21,3.091042453358316,1
13334,265,5.583496308781699,2
13336,51,3.9512437185814275,1
13338,19,2.995732273553991,1
13339,54,4.007333185232471,1
13340,134,4.90527477843843,2
13341,42,3.7612001156935624,1
13343,19,2.995732273553991,1
13344,116,4.762173934797756,2
13345,20,3.044522437723423,1
13347,8,2.1972245773362196,0
13348,14,2.70805020110221,0
13349,16,2.833213344056216,0
13350,40,3.713572066704308,1
13351,16,2.833213344056216,0
13352,24,3.2188758248682006,1
13354,51,3.9512437185814275,1
13355,32,3.4965075614664802,1
13356,42,3.7612001156935624,1
13357,89,4.499809670330265,2
13358,29,3.4011973816621555,1
13359,23,3.1780538303479458,1
13362,166,5.117993812416755,2
13363,60,4.110873864173311,1
13364,10,2.3978952727983707,0
13365,128,4.859812404361672,2
13366,1,0.6931471805599453,0
13368,29,3.4011973816621555,1
13369,14,2.70805020110221,0
13370,39,3.6888794541139363,1
13372,23,3.1780538303479458,1
13373,158,5.0689042022202315,2
13375,37,3.6375861597263857,1
13376,53,3.9889840465642745,1
13379,97,4.584967478670572,2
13381,172,5.153291594497779,2
13382,15,2.772588722239781,0
13384,152,5.030437921392435,2
13385,35,3.58351893845611,1
13388,35,3.58351893845611,1
13389,51,3.9512437185814275,1
13390,13,2.6390573296152584,0
13391,1,0.6931471805599453,0
13394,155,5.049856007249537,2
13395,21,3.091042453358316,1
13396,43,3.784189633918261,1
13397,38,3.6635616461296463,1
13398,26,3.295836866004329,1
13402,39,3.6888794541139363,1
13403,3,1.3862943611198906,0
13404,11,2.4849066497880004,0
13405,27,3.332204510175204,1
13408,478,6.171700597410915,2
13410,28,3.367295829986474,1
13411,18,2.9444389791664403,0
13414,24,3.2188758248682006,1
13416,19,2.995732273553991,1
13417,28,3.367295829986474,1
13418,304,5.720311776607412,2
13419,16,2.833213344056216,0
13420,8,2.1972245773362196,0
13421,102,4.634728988229636,2
13422,127,4.852030263919617,2
13425,78,4.3694478524670215,1
13426,157,5.062595033026967,2
13427,29,3.4011973816621555,1
13428,71,4.276666119016055,1
13429,67,4.219507705176107,1
13430,49,3.912023005428146,1
13431,46,3.8501476017100584,1
13434,10,2.3978952727983707,0
13435,101,4.624972813284271,2
13436,12,2.5649493574615367,0
13437,167,5.123963979403259,2
13439,54,4.007333185232471,1
13441,13,2.6390573296152584,0
13447,59,4.0943445622221,1
13448,194,5.272999558563747,2
13449,19,2.995732273553991,1
13450,71,4.276666119016055,1
13451,433,6.073044534100405,2
13452,2,1.0986122886681098,0
13453,17,2.8903717578961645,0
13455,46,3.8501476017100584,1
13456,63,4.1588830833596715,1
13458,382,5.948034989180646,2
13460,17,2.8903717578961645,0
13461,27,3.332204510175204,1
13462,9,2.302585092994046,0
13464,41,3.7376696182833684,1
13466,17,2.8903717578961645,0
13467,98,4.59511985013459,2
13468,302,5.713732805509369,2
13470,10,2.3978952727983707,0
13471,254,5.541263545158426,2
13473,21,3.091042453358316,1
13474,62,4.143134726391533,1
13475,86,4.465908118654584,2
13476,58,4.07753744390572,1
13477,79,4.382026634673881,1
13479,15,2.772588722239781,0
13481,109,4.700480365792417,2
13482,11,2.4849066497880004,0
13483,10,2.3978952727983707,0
13484,8,2.1972245773362196,0
13485,23,3.1780538303479458,1
13486,69,4.248495242049359,1
13487,34,3.5553480614894135,1
13488,422,6.0473721790462776,2
13489,14,2.70805020110221,0
13491,86,4.465908118654584,2
13492,50,3.9318256327243257,1
13493,8,2.1972245773362196,0
13494,18,2.9444389791664403,0
13495,48,3.8918202981106265,1
13496,35,3.58351893845611,1
13497,19,2.995732273553991,1
13499,42,3.7612001156935624,1
13500,65,4.189654742026425,1
13501,52,3.970291913552122,1
13502,18,2.9444389791664403,0
13503,17,2.8903717578961645,0
13504,22,3.1354942159291497,1
13505,215,5.375278407684165,2
13506,26,3.295836866004329,1
13507,162,5.093750200806762,2
13508,12,2.5649493574615367,0
13509,44,3.8066624897703196,1
13510,115,4.7535901911063645,2
13512,15,2.772588722239781,0
13513,10,2.3978952727983707,0
13514,4,1.6094379124341003,0
13515,59,4.0943445622221,1
13516,44,3.8066624897703196,1
13517,141,4.955827057601261,2
13518,36,3.6109179126442243,1
13519,8,2.1972245773362196,0
13520,93,4.543294782270004,2
13521,418,6.037870919922137,2
13522,5,1.791759469228055,0
13523,172,5.153291594497779,2
13524,27,3.332204510175204,1
13525,6,1.9459101490553132,0
13527,217,5.384495062789089,2
13529,15,2.772588722239781,0
13531,22,3.1354942159291497,1
13532,66,4.204692619390966,1
13533,75,4.330733340286331,1
13534,296,5.6937321388027,2
13536,178,5.187385805840755,2
13538,25,3.258096538021482,1
13539,37,3.6375861597263857,1
13544,78,4.3694478524670215,1
13546,97,4.584967478670572,2
13548,123,4.820281565605037,2
13549,51,3.9512437185814275,1
13551,4,1.6094379124341003,0
13552,109,4.700480365792417,2
13555,135,4.912654885736052,2
13557,34,3.5553480614894135,1
13558,169,5.135798437050262,2
